x,y,z_min,z_max,attribute
416.2437654418045,346.0539401909353,79.28747347038806,98.6726717652914,silt
416.2437654418045,346.0539401909353,49.85649223103606,79.28747347038806,sand
709.0985897777001,54.47560574388252,102.81922315567972,118.5276347214418,clay
709.0985897777001,54.47560574388252,84.60080748369893,102.81922315567972,silt
709.0985897777001,54.47560574388252,43.66961487814286,84.60080748369893,sand
27.364645235637,628.3707530489221,104.97660288869693,118.2550897307673,clay
27.364645235637,628.3707530489221,77.9719509333849,104.97660288869693,silt
27.364645235637,628.3707530489221,56.509504532823485,77.9719509333849,sand
1150.2710558897345,186.31848737233076,105.92400098777162,115.59259558297721,clay
1150.2710558897345,186.31848737233076,90.80225278506862,105.92400098777162,silt
1150.2710558897345,186.31848737233076,64.48054640090916,90.80225278506862,sand
578.7641243314803,271.86441190527466,100.68503969411816,119.04467223592951,clay
578.7641243314803,271.86441190527466,78.26648632406632,100.68503969411816,silt
578.7641243314803,271.86441190527466,45.606126425582644,78.26648632406632,sand
939.2822727003435,354.71319946028774,110.21475481837548,123.88557250360769,clay
939.2822727003435,354.71319946028774,90.6960447306446,110.21475481837548,silt
939.2822727003435,354.71319946028774,54.23263874175427,90.6960447306446,sand
99.27599990692629,374.9486697622331,103.66593631724601,118.31483216512426,clay
99.27599990692629,374.9486697622331,77.70627921964372,103.66593631724601,silt
99.27599990692629,374.9486697622331,50.81254084627369,77.70627921964372,sand
583.9899970057924,1.494636907320479,106.6256023904012,124.52976376304017,clay
583.9899970057924,1.494636907320479,83.43966101767764,106.6256023904012,silt
583.9899970057924,1.494636907320479,48.71481590134074,83.43966101767764,sand
588.8483932254251,100.86333389882779,107.14922892558351,122.31009016342982,clay
588.8483932254251,100.86333389882779,84.20060134228947,107.14922892558351,silt
588.8483932254251,100.86333389882779,49.26504525783484,84.20060134228947,sand
1125.3917459699794,776.4881073667902,114.292739596461,122.97216884586328,clay
1125.3917459699794,776.4881073667902,94.38065390555063,114.292739596461,silt
1125.3917459699794,776.4881073667902,58.172743873537456,94.38065390555063,sand
686.0736628512905,1.1097562607173206,104.12564237661778,120.9704763383187,clay
686.0736628512905,1.1097562607173206,84.02155800473834,104.12564237661778,silt
686.0736628512905,1.1097562607173206,48.72863028316557,84.02155800473834,sand
568.1872812683446,457.3506202315876,98.14979527525082,113.95893133483266,clay
568.1872812683446,457.3506202315876,73.62276602784783,98.14979527525082,silt
568.1872812683446,457.3506202315876,44.29352480048394,73.62276602784783,sand
320.3707957102723,440.5518058564873,94.69402074949292,112.15546523357476,clay
320.3707957102723,440.5518058564873,70.72559080254729,94.69402074949292,silt
320.3707957102723,440.5518058564873,44.638259462031286,70.72559080254729,sand
397.88279681106263,299.78474490957404,102.62205772227337,118.3732629084107,clay
397.88279681106263,299.78474490957404,80.0315091463779,102.62205772227337,silt
397.88279681106263,299.78474490957404,47.922892124855935,80.0315091463779,sand
624.8068829658454,388.19431813180466,101.80566640530016,118.84057022702605,clay
624.8068829658454,388.19431813180466,76.5560878572185,101.80566640530016,silt
624.8068829658454,388.19431813180466,38.68728688115266,76.5560878572185,sand
526.6937523660561,702.5230237739258,97.54738135080748,114.67343631609575,clay
526.6937523660561,702.5230237739258,73.27913746457719,97.54738135080748,silt
526.6937523660561,702.5230237739258,37.66804818824928,73.27913746457719,sand
25.93449585639651,757.0833355934608,108.73940296553046,119.67195046073465,clay
25.93449585639651,757.0833355934608,82.83522516532548,108.73940296553046,silt
25.93449585639651,757.0833355934608,61.87932327785691,82.83522516532548,sand
991.5503090332294,234.31368907372504,103.41375535983207,117.73692931931964,clay
991.5503090332294,234.31368907372504,86.93941038939684,103.41375535983207,silt
991.5503090332294,234.31368907372504,53.26276179022245,86.93941038939684,sand
1075.3929262077202,290.24139687095686,114.97706055738348,121.51175809830977,clay
1075.3929262077202,290.24139687095686,100.78870351308899,114.97706055738348,silt
1075.3929262077202,290.24139687095686,66.77466915163423,100.78870351308899,sand
168.29890679833292,218.23456772549946,108.13469451544952,122.30736191663402,clay
168.29890679833292,218.23456772549946,83.24016822858161,108.13469451544952,silt
168.29890679833292,218.23456772549946,58.22910764306222,83.24016822858161,sand
664.8433722468593,431.87706049595863,101.980864876934,119.34652131964475,clay
664.8433722468593,431.87706049595863,77.576017943486,101.980864876934,silt
664.8433722468593,431.87706049595863,43.61004973098343,77.576017943486,sand
130.29088936253225,614.9325218929316,98.29745441227604,113.7361213349517,clay
130.29088936253225,614.9325218929316,72.26492244045802,98.29745441227604,silt
130.29088936253225,614.9325218929316,52.58922077477932,72.26492244045802,sand
806.688111647774,205.42758791707848,105.75732726154837,118.62635211060633,clay
806.688111647774,205.42758791707848,90.52065090240474,105.75732726154837,silt
806.688111647774,205.42758791707848,59.554680053772,90.52065090240474,sand
337.48054060681,297.66216784938,103.66257353073681,118.71637978415414,clay
337.48054060681,297.66216784938,79.87288549410367,103.66257353073681,silt
337.48054060681,297.66216784938,48.67917401181113,79.87288549410367,sand
791.3071616302822,837.3461558302354,105.57754650570294,119.92925050095633,clay
791.3071616302822,837.3461558302354,80.37557919936992,105.57754650570294,silt
791.3071616302822,837.3461558302354,45.72885900895341,80.37557919936992,sand
872.3935371442591,43.712360862262265,100.87588393265679,112.8644031342477,clay
872.3935371442591,43.712360862262265,84.3138799474341,100.87588393265679,silt
872.3935371442591,43.712360862262265,48.81294389055147,84.3138799474341,sand
922.3769903011885,414.6926447156096,110.42544822018772,124.86997650019947,clay
922.3769903011885,414.6926447156096,96.00887685662147,110.42544822018772,silt
922.3769903011885,414.6926447156096,59.8796147318963,96.00887685662147,sand
129.28913514707588,640.4022374371001,99.17602195858414,115.06626338271823,clay
129.28913514707588,640.4022374371001,70.48889384357253,99.17602195858414,silt
129.28913514707588,640.4022374371001,47.879840019859785,70.48889384357253,sand
1099.2142141651295,135.40861040172666,103.93438397965885,113.57164076485074,clay
1099.2142141651295,135.40861040172666,88.15268608546509,103.93438397965885,silt
1099.2142141651295,135.40861040172666,56.43642914563304,88.15268608546509,sand
276.25678907385696,42.636618004933666,114.61703166884462,129.41798316982658,clay
276.25678907385696,42.636618004933666,90.6965966557468,114.61703166884462,silt
276.25678907385696,42.636618004933666,59.78867296377207,90.6965966557468,sand
44.89506741141574,124.38483447467767,108.97047524941665,120.6083051286251,clay
44.89506741141574,124.38483447467767,84.713475761606,108.97047524941665,silt
44.89506741141574,124.38483447467767,58.596270248157964,84.713475761606,sand
665.8229632697801,826.9408741776145,103.96128984841694,119.79017014560931,clay
665.8229632697801,826.9408741776145,78.82192446281937,103.96128984841694,silt
665.8229632697801,826.9408741776145,48.569856356888266,78.82192446281937,sand
445.1067406349265,8.333803639011073,111.54240701938991,129.42951482877066,clay
445.1067406349265,8.333803639011073,90.19149271582775,111.54240701938991,silt
445.1067406349265,8.333803639011073,55.15028084011112,90.19149271582775,sand
995.7476917588958,169.48977733021664,102.91513915760954,113.09012470704873,clay
995.7476917588958,169.48977733021664,84.73873773089198,102.91513915760954,silt
995.7476917588958,169.48977733021664,50.41034928915028,84.73873773089198,sand
969.9017664771621,28.155161611480096,96.83763690056509,109.9294029484652,clay
969.9017664771621,28.155161611480096,80.15508998031513,96.83763690056509,silt
969.9017664771621,28.155161611480096,50.384464683213224,80.15508998031513,sand
380.5666713872584,99.56652080598293,113.61310127468784,128.9272796625054,clay
380.5666713872584,99.56652080598293,89.74626637924752,113.61310127468784,silt
380.5666713872584,99.56652080598293,57.06576816756352,89.74626637924752,sand
1143.479274083694,558.1343579654666,117.8992769723275,129.00029050603536,clay
1143.479274083694,558.1343579654666,101.96951413709031,117.8992769723275,silt
1143.479274083694,558.1343579654666,71.38702737504155,101.96951413709031,sand
349.10140576814234,217.4750178651772,109.18864715604535,123.79380771580253,clay
349.10140576814234,217.4750178651772,85.58272189943682,109.18864715604535,silt
349.10140576814234,217.4750178651772,56.06844118079185,85.58272189943682,sand
618.0685550780574,512.2908453876091,99.56192090415932,117.99593441272626,clay
618.0685550780574,512.2908453876091,75.08987865553135,99.56192090415932,silt
618.0685550780574,512.2908453876091,44.87688284209341,75.08987865553135,sand
307.1581086811233,531.1758444895136,93.80235534117507,110.61157867000995,clay
307.1581086811233,531.1758444895136,70.76866938344205,93.80235534117507,silt
307.1581086811233,531.1758444895136,39.626196526738575,70.76866938344205,sand
1123.252284058756,764.4917997808011,117.58934027699469,124.53833453597942,clay
1123.252284058756,764.4917997808011,103.9901859624906,117.58934027699469,silt
1123.252284058756,764.4917997808011,66.89035723077325,103.9901859624906,sand
197.52938109842177,4.267253620686528,115.77026412149648,129.4442037805732,clay
197.52938109842177,4.267253620686528,90.07292828315755,115.77026412149648,silt
197.52938109842177,4.267253620686528,58.75828410304962,90.07292828315755,sand
53.89274327079478,768.0325134081301,104.39966391391036,118.82656657882893,clay
53.89274327079478,768.0325134081301,78.70136566369098,104.39966391391036,silt
53.89274327079478,768.0325134081301,53.70286344943574,78.70136566369098,sand
522.1164720036455,557.2071777842766,97.88306944684851,112.57922416685332,clay
522.1164720036455,557.2071777842766,73.44786032143523,97.88306944684851,silt
522.1164720036455,557.2071777842766,42.21324145641573,73.44786032143523,sand
1190.8506768670045,146.46913749446182,104.74821101902637,115.0062494140207,clay
1190.8506768670045,146.46913749446182,90.51286658206249,104.74821101902637,silt
1190.8506768670045,146.46913749446182,53.358089046429654,90.51286658206249,sand
1070.0127195058967,695.6436493217556,119.96619312296487,127.67535382804753,clay
1070.0127195058967,695.6436493217556,103.34417274533351,119.96619312296487,silt
1070.0127195058967,695.6436493217556,69.84994873191681,103.34417274533351,sand
898.329623348339,769.9423876115271,114.78598761409077,123.09087998493447,clay
898.329623348339,769.9423876115271,93.22658856794934,114.78598761409077,silt
898.329623348339,769.9423876115271,57.506018666514436,93.22658856794934,sand
1068.95098905423,228.83713537874158,105.57387274712386,116.46193196077249,clay
1068.95098905423,228.83713537874158,90.48441998476508,105.57387274712386,silt
1068.95098905423,228.83713537874158,60.250485770254656,90.48441998476508,sand
1072.135967637436,826.9143128124128,116.20384783489276,122.55207584508253,clay
1072.135967637436,826.9143128124128,99.33345799288522,116.20384783489276,silt
1072.135967637436,826.9143128124128,63.61322630299514,99.33345799288522,sand
622.6300324637389,409.01168726879206,103.10703187893651,118.2184408643305,clay
622.6300324637389,409.01168726879206,81.78866080646358,103.10703187893651,silt
622.6300324637389,409.01168726879206,45.16415693590104,81.78866080646358,sand
379.1148621969516,543.0820088999893,94.11795728495582,109.75308063485606,clay
379.1148621969516,543.0820088999893,65.6188715834871,94.11795728495582,silt
379.1148621969516,543.0820088999893,37.02314333491382,65.6188715834871,sand
926.4149185331856,886.1845802558793,109.33005819048691,118.71419974644922,clay
926.4149185331856,886.1845802558793,92.67289307055913,109.33005819048691,silt
926.4149185331856,886.1845802558793,52.44189471911741,92.67289307055913,sand
793.9935158013133,325.3824707752794,103.19159531650186,120.99202369967209,clay
793.9935158013133,325.3824707752794,82.80317970335483,103.19159531650186,silt
793.9935158013133,325.3824707752794,47.12513757499899,82.80317970335483,sand
448.3892746484521,731.8434112381016,97.66722963317858,114.4695916199818,clay
448.3892746484521,731.8434112381016,76.60249184604493,97.66722963317858,silt
448.3892746484521,731.8434112381016,46.99720176135632,76.60249184604493,sand
113.36000167381832,286.5592060456137,105.16876256316851,120.23290747817231,clay
113.36000167381832,286.5592060456137,80.38968461854145,105.16876256316851,silt
113.36000167381832,286.5592060456137,58.14826966814232,80.38968461854145,sand
896.1475336188312,719.292170017342,115.33688766062731,124.49550198871536,clay
896.1475336188312,719.292170017342,96.41791301319479,115.33688766062731,silt
896.1475336188312,719.292170017342,60.17477346782842,96.41791301319479,sand
314.9526191074376,540.6605269763783,94.49054719618702,110.40233888919919,clay
314.9526191074376,540.6605269763783,73.91320936052837,94.49054719618702,silt
314.9526191074376,540.6605269763783,46.87303511038931,73.91320936052837,sand
1124.175780640535,194.72012570286128,105.66860276813433,116.81644714500167,clay
1124.175780640535,194.72012570286128,90.53585277980432,105.66860276813433,silt
1124.175780640535,194.72012570286128,62.34088671981587,90.53585277980432,sand
289.16469000682173,372.62348441031276,100.62989974361395,115.64784649939439,clay
289.16469000682173,372.62348441031276,76.76748378740297,100.62989974361395,silt
289.16469000682173,372.62348441031276,50.665221426168245,76.76748378740297,sand
147.30951889378323,285.8720709272055,103.21539660989649,119.66639539088388,clay
147.30951889378323,285.8720709272055,82.45165855640704,103.21539660989649,silt
147.30951889378323,285.8720709272055,48.61328335650399,82.45165855640704,sand
997.3352065498874,70.29755377232749,99.25188759930617,110.59653258448118,clay
997.3352065498874,70.29755377232749,82.14973999556818,99.25188759930617,silt
997.3352065498874,70.29755377232749,51.357216644539406,82.14973999556818,sand
183.94117994939285,26.851293089727733,112.91395305091547,127.09170602993999,clay
183.94117994939285,26.851293089727733,85.4682872956783,112.91395305091547,silt
183.94117994939285,26.851293089727733,60.64327032251179,85.4682872956783,sand
215.1219697892869,311.83078986646285,103.53262857947537,118.51334785458387,clay
215.1219697892869,311.83078986646285,75.7247169006117,103.53262857947537,silt
215.1219697892869,311.83078986646285,50.57882291182292,75.7247169006117,sand
719.2593498250122,17.130733035737922,101.8678806484796,118.50487544476957,clay
719.2593498250122,17.130733035737922,82.1475391682952,101.8678806484796,silt
719.2593498250122,17.130733035737922,47.52239513146784,82.1475391682952,sand
1049.4744490049575,148.93898182359752,102.67708852528934,113.79351157203773,clay
1049.4744490049575,148.93898182359752,87.49581189333851,102.67708852528934,silt
1049.4744490049575,148.93898182359752,54.670707333923005,87.49581189333851,sand
235.7215988574879,652.6649887657819,94.87977635683632,111.19073541636659,clay
235.7215988574879,652.6649887657819,67.2280829630902,94.87977635683632,silt
235.7215988574879,652.6649887657819,41.196879449220205,67.2280829630902,sand
372.3884074801137,637.2821121152291,94.72860513468072,111.37052716394767,clay
372.3884074801137,637.2821121152291,66.7190184662112,94.72860513468072,silt
372.3884074801137,637.2821121152291,36.79432337479241,66.7190184662112,sand
932.8858058894131,664.7223478116445,116.92787800377957,127.35919161258761,clay
932.8858058894131,664.7223478116445,95.62732117053488,116.92787800377957,silt
932.8858058894131,664.7223478116445,62.608616102569904,95.62732117053488,sand
1166.1917112731608,285.4378540169809,109.73029197855966,120.35067817245658,clay
1166.1917112731608,285.4378540169809,97.3984213238422,109.73029197855966,silt
1166.1917112731608,285.4378540169809,66.48179513387464,97.3984213238422,sand
600.8894234428108,801.0175114059259,102.56728225433659,118.28957610900642,clay
600.8894234428108,801.0175114059259,78.66814869032699,102.56728225433659,silt
600.8894234428108,801.0175114059259,49.84493053995858,78.66814869032699,sand
172.67700306150093,534.4474932256028,97.8960836423212,113.83448428047213,clay
172.67700306150093,534.4474932256028,72.01747057325119,97.8960836423212,silt
172.67700306150093,534.4474932256028,49.90214208662947,72.01747057325119,sand
16.723545249841855,113.42370757196387,109.28417783792365,121.36096178087263,clay
16.723545249841855,113.42370757196387,87.90963455526695,109.28417783792365,silt
16.723545249841855,113.42370757196387,66.37829793012145,87.90963455526695,sand
275.5872359986263,129.34679530998073,110.61934131938062,127.72538042405752,clay
275.5872359986263,129.34679530998073,85.42369099386347,110.61934131938062,silt
275.5872359986263,129.34679530998073,58.68020455940389,85.42369099386347,sand
158.18666134382525,623.7858842367314,97.0299284324696,112.84705299548752,clay
158.18666134382525,623.7858842367314,67.51855590626593,97.0299284324696,silt
158.18666134382525,623.7858842367314,41.58933437845785,67.51855590626593,sand
813.190408335429,155.64954279787025,102.37742854800133,117.07988641487877,clay
813.190408335429,155.64954279787025,82.76041359350805,102.37742854800133,silt
813.190408335429,155.64954279787025,46.160715069369424,82.76041359350805,sand
146.19900555423735,456.563431423839,99.39581412289684,115.1710135631498,clay
146.19900555423735,456.563431423839,71.44949007499162,99.39581412289684,silt
146.19900555423735,456.563431423839,44.428894979289765,71.44949007499162,sand
607.5959179447595,892.5970283358396,102.40844935418482,119.94139623872208,clay
607.5959179447595,892.5970283358396,78.34598789503794,102.40844935418482,silt
607.5959179447595,892.5970283358396,47.365786823198306,78.34598789503794,sand
833.1149227714637,3.6068442600055484,100.54485583340933,113.97230061553238,clay
833.1149227714637,3.6068442600055484,83.34155628578809,100.54485583340933,silt
833.1149227714637,3.6068442600055484,47.27581122891372,83.34155628578809,sand
697.3399310650829,14.92182170780123,102.24796838359835,119.93838079801434,clay
697.3399310650829,14.92182170780123,82.19047731094187,102.24796838359835,silt
697.3399310650829,14.92182170780123,52.598327214849164,82.19047731094187,sand
239.73078199206915,893.7761237374559,108.4284526302683,122.5528841235219,clay
239.73078199206915,893.7761237374559,85.10746497627542,108.4284526302683,silt
239.73078199206915,893.7761237374559,60.42033011743718,85.10746497627542,sand
964.9494314187152,526.1749507207489,117.35974652821758,129.35383620299848,clay
964.9494314187152,526.1749507207489,101.34553087988935,117.35974652821758,silt
964.9494314187152,526.1749507207489,66.30745476497202,101.34553087988935,sand
858.488555538962,114.21897796666181,97.47489608188494,114.62292331448563,clay
858.488555538962,114.21897796666181,77.43212989485716,97.47489608188494,silt
858.488555538962,114.21897796666181,41.59563702248678,77.43212989485716,sand
886.7808046986501,807.5719797786843,110.31128154219088,122.6234261612823,clay
886.7808046986501,807.5719797786843,87.26114056077745,110.31128154219088,silt
886.7808046986501,807.5719797786843,51.2510641459898,87.26114056077745,sand
157.2693018687759,792.3422701149229,101.95810621895832,118.73288130073831,clay
157.2693018687759,792.3422701149229,79.09953293447623,101.95810621895832,silt
157.2693018687759,792.3422701149229,60.94722660289786,79.09953293447623,sand
148.50456438041354,482.5803718002377,97.80619778029015,112.68185331752557,clay
148.50456438041354,482.5803718002377,70.87233730035396,97.80619778029015,silt
148.50456438041354,482.5803718002377,51.47734856800485,70.87233730035396,sand
1113.075061207809,559.6128268746809,119.63876163978904,129.2083554758054,clay
1113.075061207809,559.6128268746809,103.76249497229384,119.63876163978904,silt
1113.075061207809,559.6128268746809,72.95162930631386,103.76249497229384,sand
477.09383258992875,245.8684723507887,104.9608204148855,121.58270257865095,clay
477.09383258992875,245.8684723507887,81.35565541489953,104.9608204148855,silt
477.09383258992875,245.8684723507887,46.54501775045765,81.35565541489953,sand
361.13843013712767,45.467726734804636,113.39823749483543,128.60718562374288,clay
361.13843013712767,45.467726734804636,89.0878442867312,113.39823749483543,silt
361.13843013712767,45.467726734804636,54.456275072081716,89.0878442867312,sand
586.30085442184,535.1108480017779,99.7407350873641,115.53416924371984,clay
586.30085442184,535.1108480017779,74.95534390976934,99.7407350873641,silt
586.30085442184,535.1108480017779,46.03913914376824,74.95534390976934,sand
795.4370553162989,265.2796738824867,105.0173819572856,120.30707455692162,clay
795.4370553162989,265.2796738824867,85.75900822799662,105.0173819572856,silt
795.4370553162989,265.2796738824867,53.81838767503949,85.75900822799662,sand
1146.747908456364,597.2589419943167,120.15091735756516,127.98704749216891,clay
1146.747908456364,597.2589419943167,101.5626160317174,120.15091735756516,silt
1146.747908456364,597.2589419943167,71.07626940751506,101.5626160317174,sand
343.735472258466,752.6206591583411,99.35402780754595,115.13665240401042,clay
343.735472258466,752.6206591583411,73.85558220900495,99.35402780754595,silt
343.735472258466,752.6206591583411,48.86234166074139,73.85558220900495,sand
1109.7701151744325,16.344489522927653,100.29183825857224,110.03559689520131,clay
1109.7701151744325,16.344489522927653,85.21174298449232,100.29183825857224,silt
1109.7701151744325,16.344489522927653,60.556100365902104,85.21174298449232,sand
29.83138966350758,536.1423972171547,103.0857049164281,118.2629557527028,clay
29.83138966350758,536.1423972171547,80.06026896529016,103.0857049164281,silt
29.83138966350758,536.1423972171547,63.77991347011415,80.06026896529016,sand
666.2376507921896,208.15248571816701,104.1625226823188,121.34140495998933,clay
666.2376507921896,208.15248571816701,79.26769347708834,104.1625226823188,silt
666.2376507921896,208.15248571816701,46.79737702604751,79.26769347708834,sand
760.7701340173021,786.4996481134212,106.92536135487438,120.72091060202067,clay
760.7701340173021,786.4996481134212,84.18715953679167,106.92536135487438,silt
760.7701340173021,786.4996481134212,49.94741718580878,84.18715953679167,sand
127.07688450090396,228.29805590564564,105.80543080761151,121.90386616341479,clay
127.07688450090396,228.29805590564564,79.41578637602052,105.80543080761151,silt
127.07688450090396,228.29805590564564,57.06481799426355,79.41578637602052,sand
168.40751647669515,549.6931199118765,95.76938482985037,111.97502897756699,clay
168.40751647669515,549.6931199118765,73.98883254283625,95.76938482985037,silt
168.40751647669515,549.6931199118765,50.61943851245375,73.98883254283625,sand
502.9371831795646,498.1867560806503,96.71518180108129,114.08984055183649,clay
502.9371831795646,498.1867560806503,74.89017300733157,96.71518180108129,silt
502.9371831795646,498.1867560806503,39.8314187123356,74.89017300733157,sand
1159.478294571818,356.549850053324,113.58241852028543,123.74340861710581,clay
1159.478294571818,356.549850053324,96.5267039611777,113.58241852028543,silt
1159.478294571818,356.549850053324,69.79018533054546,96.5267039611777,sand
715.2510638812474,609.8586872398147,106.36769727164413,120.95074505257877,clay
715.2510638812474,609.8586872398147,84.15382112379328,106.36769727164413,silt
715.2510638812474,609.8586872398147,50.533706037959774,84.15382112379328,sand
1119.6278659202535,653.1926712438905,120.25165706510575,128.56155821360238,clay
1119.6278659202535,653.1926712438905,107.69548280074545,120.25165706510575,silt
1119.6278659202535,653.1926712438905,71.22972829650521,107.69548280074545,sand
965.2330987355649,510.2440157874481,113.13440033752059,128.18791627284662,clay
965.2330987355649,510.2440157874481,93.19436217384528,113.13440033752059,silt
965.2330987355649,510.2440157874481,59.995381905326575,93.19436217384528,sand
560.8579218663498,682.5800134662787,100.86641165628274,116.26737452924786,clay
560.8579218663498,682.5800134662787,78.45274840996593,100.86641165628274,silt
560.8579218663498,682.5800134662787,48.583183311877704,78.45274840996593,sand
941.7161391026249,885.0753683936439,108.47250317142039,117.95953552252465,clay
941.7161391026249,885.0753683936439,85.73278115365315,108.47250317142039,silt
941.7161391026249,885.0753683936439,47.2938432112974,85.73278115365315,sand
21.404140772385283,377.3451491107246,104.86328795607506,119.39021397908856,clay
21.404140772385283,377.3451491107246,80.19093170789708,104.86328795607506,silt
21.404140772385283,377.3451491107246,59.29158158526653,80.19093170789708,sand
130.97279611888192,463.1247466969778,99.11711030303762,114.97977289037253,clay
130.97279611888192,463.1247466969778,73.71536276014707,99.11711030303762,silt
130.97279611888192,463.1247466969778,46.75464500348502,73.71536276014707,sand
995.3143378592836,11.222890147091913,98.53329998792172,109.84733253055471,clay
995.3143378592836,11.222890147091913,80.98073775308166,98.53329998792172,silt
995.3143378592836,11.222890147091913,48.526951811509356,80.98073775308166,sand
956.1805059901941,716.4257006793406,113.9901795987179,126.65914764929623,clay
956.1805059901941,716.4257006793406,96.83573377746238,113.9901795987179,silt
956.1805059901941,716.4257006793406,62.917501815284645,96.83573377746238,sand
279.1688903597204,468.2070603413945,95.44941645597105,111.96640733409195,clay
279.1688903597204,468.2070603413945,72.6461907162296,95.44941645597105,silt
279.1688903597204,468.2070603413945,43.93011731877152,72.6461907162296,sand
636.9235087188642,367.16528732450865,104.72814242461655,119.2881701457595,clay
636.9235087188642,367.16528732450865,83.51182884841008,104.72814242461655,silt
636.9235087188642,367.16528732450865,48.14193567713779,83.51182884841008,sand
727.2189848400131,84.66476678045622,100.57307467817954,118.53981863152836,clay
727.2189848400131,84.66476678045622,79.71512925688057,100.57307467817954,silt
727.2189848400131,84.66476678045622,41.78436153076242,79.71512925688057,sand
1041.2867445312133,800.6907795078575,112.46293166098233,122.91783099070011,clay
1041.2867445312133,800.6907795078575,96.97058178170582,112.46293166098233,silt
1041.2867445312133,800.6907795078575,63.88291246225144,96.97058178170582,sand
723.7285888064708,355.5065160365008,106.7484556085133,120.32900350801316,clay
723.7285888064708,355.5065160365008,89.61635500147901,106.7484556085133,silt
723.7285888064708,355.5065160365008,54.561082013390035,89.61635500147901,sand
495.0858831284164,614.3234383882983,94.5172229998924,113.84409548994891,clay
495.0858831284164,614.3234383882983,69.01693292511418,94.5172229998924,silt
495.0858831284164,614.3234383882983,38.36356101168698,69.01693292511418,sand
449.0208520886192,134.4367407313357,107.6871803899244,125.60104292994434,clay
449.0208520886192,134.4367407313357,86.05862927379098,107.6871803899244,silt
449.0208520886192,134.4367407313357,50.5962805703241,86.05862927379098,sand
511.05850364821185,865.3946665869292,105.43032088383583,121.4518103365305,clay
511.05850364821185,865.3946665869292,81.89706252375572,105.43032088383583,silt
511.05850364821185,865.3946665869292,55.965867124803715,81.89706252375572,sand
782.317230695969,160.59758563964783,100.43192361499398,118.29342215715701,clay
782.317230695969,160.59758563964783,85.35464841786404,100.43192361499398,silt
782.317230695969,160.59758563964783,47.55443745940156,85.35464841786404,sand
1040.98875810279,179.58779360954134,101.76146589796254,114.06744388808485,clay
1040.98875810279,179.58779360954134,87.79016724047192,101.76146589796254,silt
1040.98875810279,179.58779360954134,54.80704888076684,87.79016724047192,sand
544.6762584915597,773.0845745019424,102.88901231992634,118.8331529875456,clay
544.6762584915597,773.0845745019424,79.02585550106551,102.88901231992634,silt
544.6762584915597,773.0845745019424,52.42460861129046,79.02585550106551,sand
297.40747554162976,821.3244697277381,103.13483102258178,119.1436525507946,clay
297.40747554162976,821.3244697277381,76.2818928833611,103.13483102258178,silt
297.40747554162976,821.3244697277381,48.43437742668611,76.2818928833611,sand
283.9948355970974,190.93266677097128,108.26347253649762,125.27495512215145,clay
283.9948355970974,190.93266677097128,85.47476354416726,108.26347253649762,silt
283.9948355970974,190.93266677097128,48.811891048777646,85.47476354416726,sand
895.2171362921357,422.8207993573451,111.82109243410386,125.63403169294745,clay
895.2171362921357,422.8207993573451,90.07092335522762,111.82109243410386,silt
895.2171362921357,422.8207993573451,52.36265683109102,90.07092335522762,sand
979.8825161086925,660.1454141065468,117.31959111327234,128.2313898547845,clay
979.8825161086925,660.1454141065468,100.33096140989221,117.31959111327234,silt
979.8825161086925,660.1454141065468,61.28834394408716,100.33096140989221,sand
126.33369582494996,790.5291604297215,103.03937290161703,118.16273947213135,clay
126.33369582494996,790.5291604297215,79.66734989124896,103.03937290161703,silt
126.33369582494996,790.5291604297215,58.981906958921016,79.66734989124896,sand
79.87062834621379,341.1474255335747,104.42020617793368,119.10216483959455,clay
79.87062834621379,341.1474255335747,76.36152189873809,104.42020617793368,silt
79.87062834621379,341.1474255335747,57.75603092790142,76.36152189873809,sand
713.3203965077422,465.3175381644863,106.56064439082695,121.69493765340287,clay
713.3203965077422,465.3175381644863,85.06546727932424,106.56064439082695,silt
713.3203965077422,465.3175381644863,55.91570189882315,85.06546727932424,sand
175.40789303123793,667.5447694677614,99.67977211000061,114.07357259055992,clay
175.40789303123793,667.5447694677614,75.81486560686047,99.67977211000061,silt
175.40789303123793,667.5447694677614,52.31990074042039,75.81486560686047,sand
989.5970285476096,658.0223789875158,119.40551733084862,127.96152212969515,clay
989.5970285476096,658.0223789875158,101.5038290045169,119.40551733084862,silt
989.5970285476096,658.0223789875158,68.5788140465879,101.5038290045169,sand
372.40160870888934,704.6641170234764,95.5669329859406,113.39105909216859,clay
372.40160870888934,704.6641170234764,68.12386103729048,95.5669329859406,silt
372.40160870888934,704.6641170234764,43.623466945096084,68.12386103729048,sand
172.6463195653712,512.9404367773737,101.67110166840968,113.78513505129537,clay
172.6463195653712,512.9404367773737,73.73873489502226,101.67110166840968,silt
172.6463195653712,512.9404367773737,49.73932519447105,73.73873489502226,sand
1105.1645669849402,94.15358712429769,100.32047797501112,112.14573013938757,clay
1105.1645669849402,94.15358712429769,87.77126281441232,100.32047797501112,silt
1105.1645669849402,94.15358712429769,56.37038794321405,87.77126281441232,sand
198.6380672823338,813.575961790236,102.89432966352973,118.94507429094239,clay
198.6380672823338,813.575961790236,78.052765057264,102.89432966352973,silt
198.6380672823338,813.575961790236,60.528029633295574,78.052765057264,sand
341.66409880552266,779.0152853889253,97.13782368438001,116.08683533139777,clay
